FinalID,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,Consumer,ConKingdom,ConTemp,ConMassValueSI,ConTempK,ConMassG
MTD2264,Radial Growth Rate,1.17,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2264,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2265,Radial Growth Rate,0.36,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2265,Radial Growth Rate,0.95,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2265,Radial Growth Rate,1.68,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2265,Radial Growth Rate,3.08,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2265,Radial Growth Rate,3.87,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2265,Radial Growth Rate,4.56,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2265,Radial Growth Rate,2.21,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2265,Radial Growth Rate,0.69,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2265,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2266,Radial Growth Rate,0.32,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2266,Radial Growth Rate,0.6,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2266,Radial Growth Rate,1.88,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2266,Radial Growth Rate,2.74,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2266,Radial Growth Rate,3.64,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2266,Radial Growth Rate,3.6,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2266,Radial Growth Rate,2.54,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2266,Radial Growth Rate,0.87,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2266,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2267,Radial Growth Rate,0.51,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2267,Radial Growth Rate,0.64,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2267,Radial Growth Rate,2.05,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2267,Radial Growth Rate,2.67,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2267,Radial Growth Rate,3.85,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2267,Radial Growth Rate,3.58,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2267,Radial Growth Rate,2.96,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2267,Radial Growth Rate,0.93,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2267,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2268,Radial Growth Rate,0.1,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2268,Radial Growth Rate,0.88,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2268,Radial Growth Rate,1.76,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2268,Radial Growth Rate,2.95,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2268,Radial Growth Rate,3.4,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2268,Radial Growth Rate,3.76,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2268,Radial Growth Rate,3.11,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2268,Radial Growth Rate,0.43,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2268,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2269,Radial Growth Rate,0.36,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2269,Radial Growth Rate,0.7,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2269,Radial Growth Rate,2.16,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2269,Radial Growth Rate,3.32,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2269,Radial Growth Rate,4.27,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2269,Radial Growth Rate,4.29,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2269,Radial Growth Rate,3.52,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2269,Radial Growth Rate,0.75,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2269,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2270,Radial Growth Rate,0.45,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2270,Radial Growth Rate,1.07,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2270,Radial Growth Rate,1.98,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2270,Radial Growth Rate,2.66,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2270,Radial Growth Rate,3.97,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2270,Radial Growth Rate,3.85,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2270,Radial Growth Rate,1.97,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2270,Radial Growth Rate,0.63,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2270,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2271,Radial Growth Rate,0.48,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2271,Radial Growth Rate,0.59,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2271,Radial Growth Rate,2.02,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2271,Radial Growth Rate,3.07,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2271,Radial Growth Rate,3.9,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2271,Radial Growth Rate,4.31,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2271,Radial Growth Rate,3.16,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2271,Radial Growth Rate,1.55,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2271,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2272,Radial Growth Rate,1.2556,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2272,Radial Growth Rate,1.6641,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2272,Radial Growth Rate,2.365,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2272,Radial Growth Rate,3.7668,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2272,Radial Growth Rate,4.3,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2272,Radial Growth Rate,3.6464,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2272,Radial Growth Rate,1.591,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2272,Radial Growth Rate,0.5633,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2272,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2272,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2273,Radial Growth Rate,0.423,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2273,Radial Growth Rate,0.8325,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2273,Radial Growth Rate,1.4625,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2273,Radial Growth Rate,2.7539999999999996,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2273,Radial Growth Rate,4.05,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2273,Radial Growth Rate,4.5,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2273,Radial Growth Rate,3.5505,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2273,Radial Growth Rate,1.7730000000000001,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2273,Radial Growth Rate,0.126,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2273,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2274,Radial Growth Rate,0.2352,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2274,Radial Growth Rate,0.5082,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2274,Radial Growth Rate,0.9618,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2274,Radial Growth Rate,1.722,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2274,Radial Growth Rate,3.9354,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2274,Radial Growth Rate,4.2,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2274,Radial Growth Rate,3.1794,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2274,Radial Growth Rate,1.1256,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2274,Radial Growth Rate,0.0336,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2274,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2275,Radial Growth Rate,0.903,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2275,Radial Growth Rate,1.5566,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2275,Radial Growth Rate,2.7047,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2275,Radial Growth Rate,3.9302,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2275,Radial Growth Rate,4.3,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2275,Radial Growth Rate,2.4983,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2275,Radial Growth Rate,1.4663,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2275,Radial Growth Rate,0.4601,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2275,Radial Growth Rate,0.0516,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2275,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2276,Radial Growth Rate,0.6509999999999999,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2276,Radial Growth Rate,1.0859999999999999,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2276,Radial Growth Rate,2.037,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2276,Radial Growth Rate,3.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2276,Radial Growth Rate,2.952,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2276,Radial Growth Rate,1.7730000000000001,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2276,Radial Growth Rate,0.078,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2276,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2276,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2276,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2277,Radial Growth Rate,0.4896,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2277,Radial Growth Rate,1.128,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2277,Radial Growth Rate,2.568,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2277,Radial Growth Rate,4.008,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2277,Radial Growth Rate,4.8,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2277,Radial Growth Rate,4.632,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2277,Radial Growth Rate,3.2016,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2277,Radial Growth Rate,2.0112,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2277,Radial Growth Rate,0.01008,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2277,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2278,Radial Growth Rate,0.4646,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2278,Radial Growth Rate,1.0718,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2278,Radial Growth Rate,1.3708,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2278,Radial Growth Rate,2.9762,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2278,Radial Growth Rate,4.6,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2278,Radial Growth Rate,4.3838,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2278,Radial Growth Rate,3.4086,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2278,Radial Growth Rate,2.3322,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2278,Radial Growth Rate,0.1288,millimeter / (1 individual * 1 day),Beauveria bassiana,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
